game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
93,GREEN_2,GREEN,GARGOYLE,3,-3,4,4,64.00,27.00,true
93,GREEN_3,GREEN,SPIDER,1,-2,1,0,0.00,4.00,true
93,BLUE_4,BLUE,SCORPION_RIDER,-3,3,5,0,78.00,102.00,false
93,BLUE_5,BLUE,MAGE,-2,3,4,0,47.00,32.00,false
93,BLUE_6,BLUE,SPIDER,-2,2,2,0,2.00,8.00,false
94,GREEN_1,GREEN,GARGOYLE,0,-3,6,0,78.00,96.00,true
94,GREEN_2,GREEN,GARGOYLE,3,-3,4,4,52.00,42.00,true
94,GREEN_3,GREEN,SPIDER,1,-2,1,0,0.00,4.00,true
94,BLUE_4,BLUE,SCORPION_RIDER,-3,3,5,0,78.00,90.00,false
94,BLUE_5,BLUE,MAGE,-2,3,4,0,64.00,32.00,false
94,BLUE_6,BLUE,SPIDER,-2,2,2,0,0.00,8.00,false
95,GREEN_1,GREEN,SPIDER,2,-3,15,0,24.00,60.00,false
95,GREEN_2,GREEN,ASSASSIN,0,-3,4,0,12.00,32.00,false
95,BLUE_3,BLUE,SCORPION_RIDER,-2,2,6,6,32.00,12.00,true
95,BLUE_4,BLUE,ASSASSIN,-2,3,3,0,0.00,24.00,true
95,BLUE_5,BLUE,ARCHER,0,2,1,1,60.00,0.00,true
96,GREEN_1,GREEN,SPIDER,2,-3,15,0,24.00,60.00,false
96,GREEN_2,GREEN,ASSASSIN,0,-3,4,0,12.00,32.00,false
96,BLUE_3,BLUE,SCORPION_RIDER,-2,2,6,6,32.00,12.00,true
96,BLUE_4,BLUE,ASSASSIN,-2,3,3,0,0.00,24.00,true
96,BLUE_5,BLUE,ARCHER,0,2,1,1,60.00,0.00,true
93,GREEN_1,GREEN,GOBLIN,3,-3,12,11,0.00,16.00,false
93,GREEN_2,GREEN,ARCHER,2,-2,6,4,48.00,24.00,false
93,GREEN_3,GREEN,GOBLIN,2,-3,1,0,0.00,8.00,false
93,BLUE_4,BLUE,ARCHER,-2,3,5,0,45.00,40.00,false
93,BLUE_5,BLUE,SPIDER,-3,2,12,12,0.00,0.00,false
93,BLUE_6,BLUE,MAGE,-3,3,1,0,3.00,8.00,false
